'locality','state','postcode','latitude','longitude'
'WOODBURY','QLD','4703',-22.9846276,150.72150926
'WOODBURY','TAS','7120',-42.18835089,147.40402974
'WOODCHESTER','SA','5255',-35.20764758,138.96495196
'WOODCROFT','NSW','2767',-33.7564397,150.88071175
'WOODCROFT','SA','5162',-35.10321817,138.56241115
'WOODENBONG','NSW','2476',-28.37148651,152.58992101
'WOODEND','QLD','4305',-27.60553954,152.75303573
'WOODEND','VIC','3442',-37.36132064,144.52442389
'WOODEND NORTH','VIC','3442',-37.32331703,144.52818882
'WOODERSON','QLD','4680',-24.10008842,151.07642407
'WOODFIELD','VIC','3715',-37.05680652,145.79030149
'WOODFORD','NSW','2778',-33.73605799,150.47847895
'WOODFORD','QLD','4514',-26.94601427,152.80239721
'WOODFORD','VIC','3281',-38.31598324,142.48202809
'WOODFORD ISLAND','NSW','2463',-29.51395074,153.13447777
'WOODFORDE','SA','5072',-34.90478677,138.70840354
'WOODGATE','QLD','4660',-25.11730008,152.50036197
'WOODGLEN','VIC','3875',-37.77347664,147.38503959
'WOODHILL','NSW','2535',-34.72930781,150.67700494
'WOODHILL','QLD','4285',-27.88732663,152.96905551
'WOODHOUSE','VIC','3294',-37.80011641,142.42023245
'WOODHOUSELEE','NSW','2580',-34.57053608,149.63910903
'WOODLANDS','NSW','2536',-35.80015779,150.18391218
'WOODLANDS','NSW','2575',-34.40829377,150.39435405
'WOODLANDS','QLD','4343',-27.60793444,152.28389659
'WOODLANDS','WA','6018',-31.90815049,115.79217414
'WOODLANE','SA','5254',-35.00329924,139.33097502
'WOODLAWN','NSW','2480',-28.76726051,153.31818547
'WOODLEIGH','QLD','4352',-27.08624537,151.675586
'WOODLEIGH','SA','5311',-34.56818143,140.71507066
'WOODLEIGH','VIC','3945',-38.39373931,145.61205891
'WOODLEIGH','WA','6701',-26.17207945,114.80806341
'WOODMILLAR','QLD','4625',-25.67888863,151.57856455
'WOODPARK','NSW','2164',-33.84135595,150.96048627
'WOODRIDGE','QLD','4114',-27.62845145,153.10568878
'WOODRIDGE','WA','6041',-31.33374956,115.59626833
'WOODRISING','NSW','2284',-32.98595333,151.60657364
'WOODROFFE','NT','0830',-12.50172328,130.98016295
'WOODS POINT','SA','5253',-35.220116,139.380851
'WOODS POINT','VIC','3723',-37.5623031,146.35268849
'WOODSDALE','TAS','7120',-42.47753878,147.59948694
'WOODSIDE','NSW','2372',-29.06685572,151.84048779
'WOODSIDE','SA','5244',-34.95382701,138.90620957
'WOODSIDE','VIC','3874',-38.5305277,146.89136856
'WOODSIDE BEACH','VIC','3874',-38.54556185,146.9752977
'WOODSIDE NORTH','VIC','3874',-38.41990311,146.82209767
'WOODSREEF','NSW','2347',-30.43332856,150.7850017
'WOODSTOCK','NSW','2360',-29.73577843,151.34949517
'WOODSTOCK','NSW','2538',-35.35367922,150.40774369
'WOODSTOCK','NSW','2793',-33.76933589,148.87757853
'WOODSTOCK','QLD','4816',-19.64318104,146.87799521
'WOODSTOCK','TAS','7109',-43.07656717,147.04106601
'WOODSTOCK','VIC','3751',-37.54553668,145.05532458
'WOODSTOCK ON LODDON','VIC','3551',-36.76495767,144.00460745
'WOODSTOCK WEST','VIC','3463',-36.82189706,143.98971685
'WOODVALE','VIC','3556',-36.65285048,144.19553441
'WOODVALE','WA','6026',-31.78934414,115.79638591
'WOODVIEW','NSW','2470',-28.84695426,152.9393725
'WOODVILLE','NSW','2321',-32.66823981,151.62440228
'WOODVILLE','SA','5011',-34.8778077,138.53722468
'WOODVILLE GARDENS','SA','5012',-34.86742128,138.55223248
'WOODVILLE NORTH','SA','5012',-34.86608476,138.54153086
'WOODVILLE PARK','SA','5011',-34.88241598,138.54637896
'WOODVILLE SOUTH','SA','5011',-34.88850734,138.53611716
'WOODVILLE WEST','SA','5011',-34.88506646,138.52658343
'WOODWARK','QLD','4802',-20.23617913,148.65326901
'WOODY POINT','QLD','4019',-27.25505697,153.10241584
'WOOGENELLUP','WA','6324',-34.53611195,117.89515527
'WOOL BAY','SA','5575',-34.99174028,137.75561071
'WOOL WOOL','VIC','3249',-38.22767424,143.40904882
'WOOLAMAI','VIC','3995',-38.50984034,145.51624637
'WOOLBROOK','NSW','2354',-30.95832863,151.32153259
'WOOLEIN','QLD','4702',-24.25581715,150.16785466
'WOOLENOOK','VIC','3860',-37.69783533,147.04462325
'WOOLGAR','QLD','4822',-19.97437434,143.44281978
'WOOLGARLO','NSW','2582',-34.87867386,148.72134235
'WOOLGOOLGA','NSW','2456',-30.09962942,153.16343687
'WOOLGORONG','WA','6630',-27.71385463,115.76555003
'WOOLI','NSW','2462',-29.81657795,153.23915325
'WOOLLAHRA','NSW','2025',-33.88691954,151.24378995
'WOOLLAMIA','NSW','2540',-35.01428377,150.63919444
'WOOLLOOMOOLOO','NSW','2011',-33.87160753,151.2192709
'WOOLLOONGABBA','QLD','4102',-27.49293731,153.03684943
'WOOLMAR','QLD','4515',-26.94122023,152.49872746
'WOOLMER','QLD','4352',-27.44924884,151.9202647
'WOOLNER','NT','0820',-12.43464079,130.8519351
'WOOLNERS ARM','NSW','2470',-28.68404976,152.83707729
'WOOLNORTH','TAS','7330',-40.76168229,144.76590895
'WOOLOCUTTY','WA','6369',-32.1633702,118.97345592
'WOOLOMIN','NSW','2340',-31.31294565,151.14240077
'WOOLOOGA','QLD','4570',-26.01529107,152.36237184
'WOOLOOMA','NSW','2337',-32.00427383,151.2111774
'WOOLOOMAN','QLD','4310',-27.87272499,152.77030377
'WOOLOOWARE','NSW','2230',-34.04282203,151.14052318
'WOOLOOWIN','QLD','4030',-27.41936932,153.04219363
'WOOLOWEYAH','NSW','2464',-29.48762242,153.31557776
'WOOLPUNDA','SA','5330',-34.24718074,140.20009517
'WOOLSHED','QLD','4340',-27.60351085,152.50425044
'WOOLSHED FLAT','SA','5412',-34.11597623,138.64249364
'WOOLSHED FLAT','VIC','3518',-36.32749555,143.65937743
'WOOLSHEDS','SA','5400',-34.48614867,138.64481669
'WOOLSTHORPE','VIC','3276',-38.14812206,142.46325728
'WOOLTANA','SA','5732',-30.32424195,139.65261965
'WOOLUMBOOL','SA','5272',-36.79167414,140.33887796
'WOOLUNDUNGA','SA','5701',-32.57082317,137.97905427
'WOOLWICH','NSW','2110',-33.83986996,151.17177655
'WOOMARGAMA','NSW','2644',-35.85777136,147.27710358
'WOOMBAH','NSW','2469',-29.31392017,153.28685176
'WOOMBYE','QLD','4559',-26.66088675,152.97617469
'WOOMELANG','VIC','3485',-35.68072493,142.63138576
'WOOMERA','SA','5720',-31.16563926,136.81926069
'WOONDUL','QLD','4357',-28.08598628,151.03432494
'WOONDUM','QLD','4570',-26.25252022,152.72614265
'WOONGARRA','QLD','4670',-24.89509531,152.41547883
'WOONGARRAH','NSW','2259',-33.23899902,151.47835595
'WOONGOOLBA','QLD','4207',-27.72980815,153.3206012
'WOONONA','NSW','2517',-34.34635545,150.90178368
'WOOPEN CREEK','QLD','4871',-17.46980939,145.87769425
'WOORABINDA','QLD','4713',-24.13624995,149.44611811
'WOORAGEE','VIC','3747',-36.2894183,146.74282067
'WOORAMEL','WA','6701',-25.62386691,114.44867514
'WOORARRA EAST','VIC','3962',-38.60523883,146.38225224
'WOORARRA WEST','VIC','3960',-38.59269496,146.21947874
'WOOREEN','VIC','3953',-38.40506474,146.02046421
'WOORI YALLOCK','VIC','3139',-37.7810888,145.53569482
'WOORIM','QLD','4507',-27.05903816,153.18061076
'WOORINEN','VIC','3589',-35.26708404,143.46905979
'WOORINEN NORTH','VIC','3589',-35.23974066,143.43136777
'WOORINEN SOUTH','VIC','3588',-35.29405787,143.44842974
'WOORNDOO','VIC','3272',-37.87946784,142.81665752
'WOOROLOO','WA','6558',-31.80422149,116.32068017
'WOOROOLIN','QLD','4608',-26.41063486,151.77467896
'WOOROONA','QLD','4702',-24.01235871,149.31566366
'WOOROONDEN','QLD','4605',-26.1109294,151.75428649
'WOOROONOOK','VIC','3525',-36.26202373,143.20901262
'WOOROONOORAN','QLD','4860',-17.55043831,145.77939127
'WOOROONOORAN','QLD','4860',-17.38121936,145.80115773
'WOORREE','WA','6530',-28.76677093,114.65806404
'WOOSANG','VIC','3518',-36.32697937,143.47316158
'WOOTHA','QLD','4552',-26.78527295,152.80423557
'WOOTONG VALE','VIC','3315',-37.51749844,141.74179932
'WOOTTATING','WA','6562',-31.86802899,116.44350556
'WOOTTON','NSW','2423',-32.30125286,152.31719778
'WOOWOONGA','QLD','4621',-25.46665374,152.09253
'WOOYUNG','NSW','2483',-28.45222204,153.53857837
'WOREE','QLD','4868',-16.95950834,145.746219
'WORLDS END','NSW','2850',-32.66723154,149.38016701
'WORLDS END','SA','5381',-33.80158841,139.10002088
'WORONGARY','QLD','4213',-28.04076326,153.33741126
'WORONORA','NSW','2232',-34.02432064,151.04279133
'WORONORA DAM','NSW','2508',-34.16315473,150.93543462
'WORONORA HEIGHTS','NSW','2233',-34.03450523,151.02697826
'WORRIGEE','NSW','2540',-34.91235716,150.63846953
'WORROLONG','SA','5291',-37.8069181,140.83085814
'WORROWING HEIGHTS','NSW','2540',-35.07600111,150.6402969
'WORSLEY','WA','6225',-33.30171509,115.99103144
'WORUMBA','SA','5434',-31.88227223,138.7016219
'WOWAN','QLD','4702',-23.95023285,150.15384419
'WOY WOY','NSW','2256',-33.50115712,151.29601339
'WOY WOY BAY','NSW','2256',-33.47190095,151.29907529
'WRATHALL','NSW','2642',-35.36399355,146.89071365
'WRATTENS FOREST','QLD','4601',-26.30766441,152.34494536
'WRATTONBULLY','SA','5271',-37.15002047,140.92525264
'WRECK BAY','OT','2540',-35.165125,150.690252
'WRIGHT','ACT','2611',-35.31927593,149.03359491
'WRIGHT','SA','5607',-33.212407,134.671889
'WRIGHTS BEACH','NSW','2540',-35.11598914,150.66660746
'WRIGHTS CREEK','NSW','2775',-33.30132015,151.04502086
'WRIGHTS CREEK','QLD','4869',-17.02181557,145.77614239
'WROTHAM','QLD','4892',-16.64211486,143.94960028
'WROXHAM','VIC','3891',-37.34172633,149.48607708
'WUBIN','WA','6612',-30.09275126,116.5773734
'WUDINNA','SA','5652',-33.04660876,135.46205454
'WUJAL WUJAL','QLD','4895',-15.96837531,145.31316119
'WUK WUK','VIC','3875',-37.745079,147.42668959
'WULAGI','NT','0812',-12.38341909,130.89547525
'WULGULMERANG','VIC','3885',-37.02733309,148.29923016
'WULGULMERANG EAST','VIC','3885',-37.10333199,148.30964807
'WULGULMERANG WEST','VIC','3885',-37.22495148,148.10861063
'WULGURU','QLD','4811',-19.32794693,146.81796045
'WULKURAKA','QLD','4305',-27.61317349,152.7269895
'WUNDOWIE','WA','6560',-31.75487576,116.37279232
'WUNGHNU','VIC','3635',-36.1674826,145.42415275
'WUNGONG','WA','6112',-32.18311173,116.01293814
'WUNJUNGA','QLD','4806',-19.77601192,147.57676123
'WUNKAR','SA','5311',-34.49179931,140.29885184
'WURA','QLD','4714',-23.78832255,150.33213966
'WURAMING','WA','6390',-32.83526525,116.25347014
'WURDIBOLUC','VIC','3241',-38.28990093,144.05124862
'WURDONG HEIGHTS','QLD','4680',-23.96888593,151.28616288
'WURRUK','VIC','3850',-38.11273681,147.02337962
'WURRUMIYANGA','NT','0822',-11.75841957,130.62542966
'WURTULLA','QLD','4575',-26.75652191,153.12812505
'WURUMA DAM','QLD','4627',-25.13191613,150.97442439
'WUTUL','QLD','4352',-27.02689046,151.79523818
'WUTUNUGURRA','NT','0872',-20.46229974,135.25048797
'WUULUMAN','NSW','2820',-32.5323339,149.07611409
'WY YUNG','VIC','3875',-37.79094504,147.60724871
'WYAGA','QLD','4390',-28.19277184,150.63290821
'WYALKATCHEM','WA','6485',-31.27318317,117.36710286
'WYALLA','QLD','4615',-26.46483643,152.07694989
'WYALONG','NSW','2671',-33.91768432,147.30012102
'WYAN','NSW','2469',-29.06243238,152.87121739
'WYANBENE','NSW','2622',-35.78943722,149.67503138
'WYANDRA','QLD','4489',-27.27764629,146.07249035
'WYANGALA','NSW','2808',-33.97973293,148.94503731
'WYANGLE','NSW','2720',-35.22434301,148.33659742
'WYARALONG','QLD','4310',-27.92501229,152.81149448
'WYBERBA','QLD','4382',-28.85599223,151.88370564
'WYBONG','NSW','2333',-32.27163244,150.65552835
'WYBUNG','NSW','2259',-33.19249544,151.60471859
'WYCARBAH','QLD','4702',-23.48948725,150.06452752
'WYCHEPROOF','VIC','3527',-36.05655751,143.23230989
'WYCHEPROOF SOUTH','VIC','3527',-36.13810758,143.17970456
'WYCHIE','QLD','4412',-26.774136,150.8583042
'WYCHITELLA','VIC','3525',-36.26690709,143.61744355
'WYCHITELLA NORTH','VIC','3525',-36.20503006,143.62979015
'WYCOMBE','QLD','4455',-27.50315134,148.60273581
'WYE','SA','5291',-38.01895827,140.89681772
'WYE RIVER','VIC','3234',-38.62497241,143.84939084
'WYEE','NSW','2259',-33.17284874,151.46653926
'WYEE POINT','NSW','2259',-33.14586559,151.50775932
'WYELANGTA','VIC','3237',-38.65548508,143.45490986
'WYENA','TAS','7254',-41.18615626,147.26910522
'WYENING','WA','6568',-31.15367082,116.514432
'WYLIE CREEK','NSW','2372',-28.56081312,152.17914939
'WYLIES FLAT','NSW','2330',-32.58274156,151.12194266
'WYMAH','NSW','2640',-35.99395854,147.26154604
'WYNARKA','SA','5306',-35.13283195,139.73050252
'WYNDHAM','NSW','2550',-36.92255363,149.63291211
'WYNDHAM','WA','6740',-15.60825341,128.21372766
'WYNDHAM VALE','VIC','3024',-37.86011516,144.60797824
'WYNEDEN','NSW','2474',-28.53287814,152.92538938
'WYNN VALE','SA','5127',-34.79942113,138.68714465
'WYNNUM','QLD','4178',-27.43807868,153.16912792
'WYNNUM WEST','QLD','4178',-27.45225505,153.1517804
'WYNYARD','TAS','7325',-41.00947092,145.71898629
'WYOLA WEST','WA','6407',-31.55251073,117.32107227
'WYOMI','SA','5275',-36.85722863,139.82927807
'WYOMING','NSW','2250',-33.4046692,151.36351613
'WYONG','NSW','2259',-33.27641514,151.43232995
'WYONG CREEK','NSW','2259',-33.25618951,151.33354908
'WYONGAH','NSW','2259',-33.27175897,151.4866772
'WYRALLAH','NSW','2480',-28.88538839,153.31399978
'WYREEMA','QLD','4352',-27.6572045,151.84329852
'WYUNA','QLD','4720',-23.37677535,148.34877324
'WYUNA','VIC','3620',-36.20631964,145.06812661
'WYUNA EAST','VIC','3620',-36.24004688,145.09074865
'XANTIPPE','WA','6609',-30.23257474,117.01176737
'YAAMBA','QLD','4704',-23.12733058,150.3486478
'YAAPEET','VIC','3424',-35.6789523,142.08382736
'YABBA NORTH','VIC','3646',-36.23101353,145.68225053
'YABBA SOUTH','VIC','3646',-36.2807255,145.68157795
'YABBERUP','WA','6239',-33.51955704,116.03008712
'YABBRA','NSW','2469',-28.62859159,152.50441371
'YABULU','QLD','4818',-19.19469514,146.60468767
'YACKA','SA','5470',-33.57042382,138.44702235
'YACKANDANDAH','VIC','3749',-36.33565516,146.86799763
'YADBORO','NSW','2539',-35.3906041,150.17676105
'YADLAMALKA','SA','5713',-31.9380023,137.85141413
'YAGABURNE','QLD','4390',-28.08117861,150.51577869
'YAGOONA','NSW','2199',-33.90463727,151.02015945
'YAGOONYA','QLD','4892',-16.43384402,141.74730865
'YAHL','SA','5291',-37.88160644,140.8447779
'YAKAMIA','WA','6330',-35.00063798,117.88427212
'YALANDA','SA','5641',-33.27607725,136.7046294
'YALANGUR','QLD','4352',-27.41865117,151.81746425
'YALARDY','WA','6701',-26.094104,115.2586568
'YALATA','SA','5690',-31.497517,131.815597
'YALBOROO','QLD','4741',-20.83783279,148.65160158
'YALBRAITH','NSW','2580',-34.28716959,149.74294525
'YALCA','VIC','3637',-35.92810794,145.28420835
'YALGOO','WA','6635',-28.18476241,116.75463699
'YALLA-Y-POORA','VIC','3378',-37.52621132,143.13151078
'YALLABATHARRA','WA','6535',-28.08451847,114.3204007
'YALLAH','NSW','2530',-34.53244566,150.79457738
'YALLAMBIE','VIC','3085',-37.72505316,145.09336217
'YALLAROI','NSW','2408',-29.11853898,150.51990566
'YALLINGUP','WA','6282',-33.68703585,115.03673227
'YALLINGUP SIDING','WA','6282',-33.69781196,115.10153982
'YALLOURN','VIC','3825',-38.19197136,146.34463645
'YALLOURN NORTH','VIC','3825',-38.13278332,146.3722514
'YALLUNDA FLAT','SA','5607',-34.3264281,135.88963704
'YALMY','VIC','3885',-37.41557748,148.41432172
'YALPARA','SA','5431',-32.4997452,138.82451738
'YALWAL','NSW','2540',-34.9562607,150.3614838
'YALYALUP','WA','6280',-33.67496366,115.41447
'YALYMBOO','SA','5715',-31.73058445,136.75806638
'YAMANTO','QLD','4305',-27.6530958,152.7408421
'YAMBA','NSW','2464',-29.43322123,153.34062307
'YAMBA','SA','5340',-34.28950929,140.89049304
'YAMBACOONA','TAS','7256',-39.70615661,143.99380856
'YAMBUK','VIC','3285',-38.31373203,142.07542062
'YAMBUNA','VIC','3621',-36.15023415,144.9708336
'YAN YEAN','VIC','3755',-37.55061808,145.12929394
'YANAC','VIC','3418',-36.08581656,141.4083233
'YANAKIE','VIC','3960',-38.80445731,146.19889817
'YANCHEP','WA','6035',-31.52559184,115.73813568
'YANCO','NSW','2703',-34.6247837,146.40193522
'YANDANOOKA','WA','6522',-29.29667218,115.63826711
'YANDARAN','QLD','4673',-24.70683901,152.09042921
'YANDARLO','QLD','4478',-25.12527225,146.49403763
'YANDERRA','NSW','2574',-34.31735336,150.57142772
'YANDILLA','QLD','4352',-27.85204848,151.36466467
'YANDINA','QLD','4561',-26.56467828,152.95733858
'YANDINA CREEK','QLD','4561',-26.53082961,153.0260329
'YANDO','VIC','3537',-36.07382968,143.81203965
'YANDOIT','VIC','3461',-37.20233408,144.10511617
'YANDOIT HILLS','VIC','3461',-37.21243976,144.0516181
'YANERBIE','SA','5680',-32.93216869,134.23892395
'YANGA','NSW','2711',-34.7395072,143.7165216
'YANGAN','QLD','4371',-28.19861512,152.20269284
'YANGEBUP','WA','6164',-32.12071797,115.81624034
'YANGERY','VIC','3283',-38.3169162,142.43598711
'YANINEE','SA','5653',-32.94617493,135.27365472
'YANKALILLA','SA','5203',-35.457875,138.349934
'YANKANINNA','SA','5732',-30.33282483,138.9647481
'YANMAH','WA','6258',-34.17585179,116.02365922
'YANNARIE','WA','6710',-22.93328758,115.04437456
'YANNATHAN','VIC','3981',-38.22527608,145.64395679
'YANNERGEE','NSW','2343',-31.46344793,150.06586169
'YANTABULLA','NSW','2840',-29.28981989,145.04155139
'YANTANABIE','SA','5661',-32.4832714,134.63625578
'YANYARRIE','SA','5432',-32.32422821,138.54786827
'YAOUK','NSW','2629',-35.79865033,148.80496942
'YAPEEN','VIC','3451',-37.11827377,144.17062429
'YARARA','NSW','2644',-35.7201436,147.64888006
'YARAWINDAH','WA','6509',-31.10642842,116.23950602
'YARCK','VIC','3719',-37.09154405,145.60473675
'YARDARINO','WA','6525',-29.23084734,115.02606951
'YARDEA','SA','5717',-32.25230986,135.57842693
'YARGULLEN','QLD','4401',-27.48102533,151.59779827
'YARLOOP','WA','6218',-32.95825708,115.86728963
'YAROOMBA','QLD','4573',-26.55286094,153.09302034
'YARPTURK','VIC','3283',-38.28602713,142.43316974
'YARRA','NSW','2580',-34.81376122,149.60341939
'YARRA CREEK','TAS','7256',-39.99980729,144.08987945
'YARRA GLEN','VIC','3775',-37.64680061,145.38153034
'YARRA JUNCTION','VIC','3797',-37.79391003,145.62537641
'YARRABAH','QLD','4871',-17.00032256,145.89408822
'YARRABANDAI','NSW','2875',-33.13537995,147.57788134
'YARRABERB','VIC','3516',-36.57460002,144.06398975
'YARRABILBA','QLD','4207',-27.81524419,153.11963185
'YARRABIN','NSW','2850',-32.62765423,149.28910927
'YARRADEN','QLD','4892',-14.63971197,143.24908172
'YARRAGADEE','WA','6522',-29.1195655,115.40643239
'YARRAGAL','NSW','2820',-32.59641802,149.105053
'YARRAGON','VIC','3823',-38.18694323,146.07452119
'YARRAGON SOUTH','VIC','3823',-38.2498393,146.07297716
'YARRAGRIN','NSW','2842',-31.69183701,149.17479339
'YARRAGUNDRY','NSW','2650',-35.12146719,147.22165113
'YARRAH','SA','5433',-32.15222936,138.03300699
'YARRAHAPINNI','NSW','2441',-30.82100572,152.94862203
'YARRALUMLA','ACT','2600',-35.30254073,149.0988695
'YARRAM','VIC','3971',-38.55919367,146.71995631
'YARRAMALONG','NSW','2259',-33.2105238,151.2563545
'YARRAMAN','NSW','2343',-31.66542912,150.14915802
'YARRAMAN','QLD','4614',-26.82817969,151.98627067
'YARRAMBA','SA','5440',-31.58301949,140.58022488
'YARRAMBAT','VIC','3091',-37.63745463,145.13502577
'YARRAMUNDI','NSW','2753',-33.63919083,150.6451786
'YARRANBELLA','NSW','2447',-30.72462618,152.76861883
'YARRANGOBILLY','NSW','2720',-35.68049182,148.4931275
'YARRANLEA','QLD','4356',-27.72107034,151.54532558
'YARRAS','NSW','2446',-31.42980687,152.35479843
'YARRAS','NSW','2795',-33.3645887,149.67251944
'YARRATT FOREST','NSW','2429',-31.77862168,152.43424611
'YARRAVEL','NSW','2440',-31.04290346,152.76190578
'YARRAVILLE','VIC','3013',-37.81794357,144.88197642
'YARRAWA','NSW','2328',-32.44124473,150.57627633
'YARRAWALLA','VIC','3575',-36.15571442,144.02721634
'YARRAWARRAH','NSW','2233',-34.05472568,151.03104024
'YARRAWONGA','NSW','2850',-32.36710434,149.65486152
'YARRAWONGA','NT','0830',-12.47239982,130.98816996
'YARRAWONGA','VIC','3730',-36.03706262,146.00178384
'YARRAWONGA PARK','NSW','2264',-33.10029881,151.54689475
'YARRAWONGA SOUTH','VIC','3730',-36.0844517,146.02618495
'YARRIE LAKE','NSW','2388',-30.41030149,149.51338515
'YARROL','QLD','4630',-25.0153031,151.41118751
'YARROW','NSW','2620',-35.46505428,149.31038525
'YARROWEYAH','VIC','3644',-35.947262,145.56816792
'YARROWFORD','NSW','2370',-29.65179377,151.74787174
'YARROWITCH','NSW','2354',-31.19951102,152.06941202
'YARROWYCK','NSW','2358',-30.45173671,151.35611749
'YARWUN','QLD','4694',-23.81216174,151.14880399
'YASS','NSW','2582',-34.82564627,148.91420319
'YASS RIVER','NSW','2582',-34.92462604,149.12184245
'YATALA','QLD','4207',-27.75389629,153.21695832
'YATALA VALE','SA','5126',-34.79401695,138.74055293
'YATCHAW','VIC','3301',-37.84108439,142.14058419
'YATHELLA','NSW','2650',-34.91651344,147.4264934
'YATHROO','WA','6507',-30.83206723,115.77518413
'YATINA','SA','5422',-32.92952039,138.6672722
'YATTALUNGA','NSW','2251',-33.46794451,151.36585544
'YATTALUNGA','SA','5114',-34.68075984,138.80057522
'YATTE YATTAH','NSW','2539',-35.26686659,150.41946898
'YAVEN CREEK','NSW','2729',-35.47641045,147.94119525
'YAWONG HILLS','VIC','3478',-36.4715138,143.38674777
'YEA','VIC','3717',-37.27442362,145.41130283
'YEAGARUP','WA','6260',-34.50688799,115.84885713
'YEAL','WA','6503',-31.42425995,115.76448993
'YEALERING','WA','6372',-32.62267445,117.6105266
'YEELANNA','SA','5632',-34.140733,135.729371
'YEERONGPILLY','QLD','4105',-27.52954199,153.01224695
'YELARBON','QLD','4388',-28.55706381,150.6683493
'YELBENI','WA','6487',-31.1676169,117.66254824
'YELGUN','NSW','2483',-28.47902459,153.49820915
'YELLABINNA','SA','5690',-31.12355389,133.32325896
'YELLINGBO','VIC','3139',-37.84636501,145.53029137
'YELLOW DAM','NSW','2371',-29.38260694,151.39421521
